pdmx_id,musescore_id,path,mxl,mid,metadata,composer,composer_raw,title,song_name,n_tracks,is_piano_only,license,license_url,tracks,tags,genres
QmbFJiTtMT3uqxSWcyM8s1iaqoFc56xRqAuwuy4krZL8sn,84679,./data/1/20/QmbFJiTtMT3uqxSWcyM8s1iaqoFc56xRqAuwuy4krZL8sn.json,./mxl/1/20/QmbFJiTtMT3uqxSWcyM8s1iaqoFc56xRqAuwuy4krZL8sn.mxl,./mid/1/20/QmbFJiTtMT3uqxSWcyM8s1iaqoFc56xRqAuwuy4krZL8sn.mid,./metadata/0/84679.json,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart (1756-1791),Lacrimosa,Requiem in D minor K.626,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,44,NA,classical
QmbF9bPQz3JgsDhhNhAJtSmAimkkefw3VrpjTLsNztbNUa,5010227,./data/1/20/QmbF9bPQz3JgsDhhNhAJtSmAimkkefw3VrpjTLsNztbNUa.json,./mxl/1/20/QmbF9bPQz3JgsDhhNhAJtSmAimkkefw3VrpjTLsNztbNUa.mxl,./mid/1/20/QmbF9bPQz3JgsDhhNhAJtSmAimkkefw3VrpjTLsNztbNUa.mid,./metadata/1/5010227.json,Ludwig van Beethoven,L. van Beethoven,8th Sonata for piano,8th Sonata for piano,2,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0-0,NA,NA
QmbFsVdXjyb5BRKuvczP8UHmDZcE8kVhyx7ci1xZLqHT2r,130888,./data/1/20/QmbFsVdXjyb5BRKuvczP8UHmDZcE8kVhyx7ci1xZLqHT2r.json,./mxl/1/20/QmbFsVdXjyb5BRKuvczP8UHmDZcE8kVhyx7ci1xZLqHT2r.mxl,./mid/1/20/QmbFsVdXjyb5BRKuvczP8UHmDZcE8kVhyx7ci1xZLqHT2r.mid,./metadata/1/130888.json,Johann Sebastian Bach,J. S. Bach,BWV 869 The Well-Tempered Clavier Part I Fuga XXIV,Prelude and Fugue in B minor BWV 869,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,46,NA,classical
QmbFucTCUe3mSYQK7QicksWfvKQPPan7j5QNErZg6KFiL3,1386646,./data/1/20/QmbFucTCUe3mSYQK7QicksWfvKQPPan7j5QNErZg6KFiL3.json,./mxl/1/20/QmbFucTCUe3mSYQK7QicksWfvKQPPan7j5QNErZg6KFiL3.mxl,./mid/1/20/QmbFucTCUe3mSYQK7QicksWfvKQPPan7j5QNErZg6KFiL3.mid,./metadata/0/1386646.json,Johannes Brahms,J. Brahms,Hungarian Dance No. 1,21 Hungarian Dances (Orchestra) WoO 1,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,dance-hungariandance-hungariandance-hungariandanceno-hungarian-no,classical
QmbWunB17ujTVJRfAHeBUoL75ZwntQNPLaaQAErv1AHZ2b,5934183,./data/1/51/QmbWunB17ujTVJRfAHeBUoL75ZwntQNPLaaQAErv1AHZ2b.json,./mxl/1/51/QmbWunB17ujTVJRfAHeBUoL75ZwntQNPLaaQAErv1AHZ2b.mxl,./mid/1/51/QmbWunB17ujTVJRfAHeBUoL75ZwntQNPLaaQAErv1AHZ2b.mid,./metadata/2/5934183.json,Robert Schumann,Schumann Op. 68 No. 12,Schumann - Album for the Young Op. 68 No. 12 Santa Claus,Album für die Jugend Op.68,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,NA,classical
QmbWXg2c9ahwtVS39yMAPTtjEokHxGDbuJf32iF4ocWKNM,5880691,./data/1/51/QmbWXg2c9ahwtVS39yMAPTtjEokHxGDbuJf32iF4ocWKNM.json,./mxl/1/51/QmbWXg2c9ahwtVS39yMAPTtjEokHxGDbuJf32iF4ocWKNM.mxl,./mid/1/51/QmbWXg2c9ahwtVS39yMAPTtjEokHxGDbuJf32iF4ocWKNM.mid,./metadata/6/5880691.json,George Frideric Handel,Georg Friedrich Händel,Nr. 3 Denn die Herrlichkeit Gottes des Herrn-Bass,Messiah HWV 56,5,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0-68-70-71-73,NA,classical
QmbWzRQcAcVn8UB8dmBknumYb88YnEjvMKLxsW8H5Xwfvb,892466,./data/1/51/QmbWzRQcAcVn8UB8dmBknumYb88YnEjvMKLxsW8H5Xwfvb.json,./mxl/1/51/QmbWzRQcAcVn8UB8dmBknumYb88YnEjvMKLxsW8H5Xwfvb.mxl,./mid/1/51/QmbWzRQcAcVn8UB8dmBknumYb88YnEjvMKLxsW8H5Xwfvb.mid,./metadata/1/892466.json,Johann Sebastian Bach,J. S. Bach,BWV 1034 Flute Sonata in E minor,Flute Sonata in E minor BWV 1034,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,46,NA,classical
QmbPit26hQ7TsjCqYvdibaGZJ3rBBf4TWk1uxWLguWpvW5,445346,./data/1/37/QmbPit26hQ7TsjCqYvdibaGZJ3rBBf4TWk1uxWLguWpvW5.json,./mxl/1/37/QmbPit26hQ7TsjCqYvdibaGZJ3rBBf4TWk1uxWLguWpvW5.mxl,./mid/1/37/QmbPit26hQ7TsjCqYvdibaGZJ3rBBf4TWk1uxWLguWpvW5.mid,./metadata/9/445346.json,Wolfgang Amadeus Mozart,W. A. Mozart,Mozart Sonate No. 11 KV 331 Andante grazioso,Piano Sonata No. 11 K. 331 (Turkish March),1,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0,NA,classical
Qmbjsfh77B7yCSXeRnCfFnZVwfKyejNfPFKUrEtYz5xd3n,4862794,./data/1/26/Qmbjsfh77B7yCSXeRnCfFnZVwfKyejNfPFKUrEtYz5xd3n.json,./mxl/1/26/Qmbjsfh77B7yCSXeRnCfFnZVwfKyejNfPFKUrEtYz5xd3n.mxl,./mid/1/26/Qmbjsfh77B7yCSXeRnCfFnZVwfKyejNfPFKUrEtYz5xd3n.mid,./metadata/7/4862794.json,Johann Sebastian Bach,Johann Sebastian Bach,Johann Sebastian Bach - Bourr\'ee,Bourr\'ee,1,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0,NA,classical
QmbjHLvxJPtZLMirUaAaqubfSy9GBERMdZvoqKcGX5baha,5913707,./data/1/26/QmbjHLvxJPtZLMirUaAaqubfSy9GBERMdZvoqKcGX5baha.json,./mxl/1/26/QmbjHLvxJPtZLMirUaAaqubfSy9GBERMdZvoqKcGX5baha.mxl,./mid/1/26/QmbjHLvxJPtZLMirUaAaqubfSy9GBERMdZvoqKcGX5baha.mid,./metadata/1/5913707.json,George Frideric Handel,G F Haendel,VI.menuett haendel,Water Music HWV 348-350,3,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,40-42-68,NA,classical
QmbPWHnUhcCdkjsFyPBn9T7cJB1YA7H8pvmSNNNLMQuuFx,863761,./data/1/37/QmbPWHnUhcCdkjsFyPBn9T7cJB1YA7H8pvmSNNNLMQuuFx.json,./mxl/1/37/QmbPWHnUhcCdkjsFyPBn9T7cJB1YA7H8pvmSNNNLMQuuFx.mxl,./mid/1/37/QmbPWHnUhcCdkjsFyPBn9T7cJB1YA7H8pvmSNNNLMQuuFx.mid,./metadata/8/863761.json,Johann Sebastian Bach,J. S. Bach,BWV 1030 Flute Sonata in B minor,Flute Sonata in B minor BWV 1030,2,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,46-46,NA,classical
QmbjiXNoTmLNHq6Xw8f6kWh2TBGGGcputXwLvsDE8oc8Fa,6204245,./data/1/26/QmbjiXNoTmLNHq6Xw8f6kWh2TBGGGcputXwLvsDE8oc8Fa.json,./mxl/1/26/QmbjiXNoTmLNHq6Xw8f6kWh2TBGGGcputXwLvsDE8oc8Fa.mxl,./mid/1/26/QmbjiXNoTmLNHq6Xw8f6kWh2TBGGGcputXwLvsDE8oc8Fa.mid,./metadata/0/6204245.json,Wolfgang Amadeus Mozart,W.A. Mozart,W.A. Mozart - Minuet in G K. 15c,The London Sketchbook 15a - 15ss,1,True,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,piano-mozart-minuet-kc,classical
QmbjEDfapHuPu3QetMq4cJmQLWVeZyYwW6sizV38QBr5pz,130869,./data/1/26/QmbjEDfapHuPu3QetMq4cJmQLWVeZyYwW6sizV38QBr5pz.json,./mxl/1/26/QmbjEDfapHuPu3QetMq4cJmQLWVeZyYwW6sizV38QBr5pz.mxl,./mid/1/26/QmbjEDfapHuPu3QetMq4cJmQLWVeZyYwW6sizV38QBr5pz.mid,./metadata/3/130869.json,Johann Sebastian Bach,J. S. Bach,BWV 860 The Well-Tempered Clavier Part I Fuga XV,Prelude and Fugue in G major BWV 860,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,46,NA,classical
Qmb4fV3H5EfcuPQq6dtrM58thjzDCAxGcZ1cpdkHQgtGJ7,5948678,./data/1/3/Qmb4fV3H5EfcuPQq6dtrM58thjzDCAxGcZ1cpdkHQgtGJ7.json,./mxl/1/3/Qmb4fV3H5EfcuPQq6dtrM58thjzDCAxGcZ1cpdkHQgtGJ7.mxl,./mid/1/3/Qmb4fV3H5EfcuPQq6dtrM58thjzDCAxGcZ1cpdkHQgtGJ7.mid,./metadata/8/5948678.json,Johann Sebastian Bach,Bach,GAVOTTE,Gavotte,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,24,bach-guitar-guitare-gavotte,classical
Qmb4kTzjC8DN9VC5jS5R2651QaypAZtzKk8w5297W2WYZd,6293847,./data/1/3/Qmb4kTzjC8DN9VC5jS5R2651QaypAZtzKk8w5297W2WYZd.json,./mxl/1/3/Qmb4kTzjC8DN9VC5jS5R2651QaypAZtzKk8w5297W2WYZd.mxl,./mid/1/3/Qmb4kTzjC8DN9VC5jS5R2651QaypAZtzKk8w5297W2WYZd.mid,./metadata/1/6293847.json,Modest Mussorgsky,Modest Mussorgsky,Mussorgsky monologue of Boris Godunov,Boris Godunov,2,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0-52,NA,classical
Qmb4Lk965XruxC3WUZMF6H7oPRaPgMBhcHpN5HYpnMztEH,2739066,./data/1/3/Qmb4Lk965XruxC3WUZMF6H7oPRaPgMBhcHpN5HYpnMztEH.json,./mxl/1/3/Qmb4Lk965XruxC3WUZMF6H7oPRaPgMBhcHpN5HYpnMztEH.mxl,./mid/1/3/Qmb4Lk965XruxC3WUZMF6H7oPRaPgMBhcHpN5HYpnMztEH.mid,./metadata/9/2739066.json,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart Franz Xaver SuÌßmayr,Requiem in D Minor K. 626 III. Sequentia: Confutatis By W. A. Mozart,Requiem in D minor K.626,15,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,19-47-48-48-48-48-52-52-52-52-56-57-57-70-71,wamozart-requiemmass,classical
Qmb4vyYwtgeXh1Je1b2GC12YTkGUmwWnwf5EUxVkApBrby,1676451,./data/1/3/Qmb4vyYwtgeXh1Je1b2GC12YTkGUmwWnwf5EUxVkApBrby.json,./mxl/1/3/Qmb4vyYwtgeXh1Je1b2GC12YTkGUmwWnwf5EUxVkApBrby.mxl,./mid/1/3/Qmb4vyYwtgeXh1Je1b2GC12YTkGUmwWnwf5EUxVkApBrby.mid,./metadata/2/1676451.json,Charles Gounod,Charles Gounod,Gounod - Da Pacem 4V,NA,4,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,52-52-52-52,satb,NA
Qmb4Y5GJS7bNthovYyMzBp1Upktw1Qs89K74zHpBdReXsL,2796426,./data/1/3/Qmb4Y5GJS7bNthovYyMzBp1Upktw1Qs89K74zHpBdReXsL.json,./mxl/1/3/Qmb4Y5GJS7bNthovYyMzBp1Upktw1Qs89K74zHpBdReXsL.mxl,./mid/1/3/Qmb4Y5GJS7bNthovYyMzBp1Upktw1Qs89K74zHpBdReXsL.mid,./metadata/9/2796426.json,Frederic Chopin,Frederic Chopin,Funeral March,Marche funèbre Op.72 No.2,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,24,chopin-funeralmarch,classical
QmbGvWijNxNVwCq9tRLcNAZgV9PvxozEjQaAqXDJdqahC9,4830087,./data/1/22/QmbGvWijNxNVwCq9tRLcNAZgV9PvxozEjQaAqXDJdqahC9.json,./mxl/1/22/QmbGvWijNxNVwCq9tRLcNAZgV9PvxozEjQaAqXDJdqahC9.mxl,./mid/1/22/QmbGvWijNxNVwCq9tRLcNAZgV9PvxozEjQaAqXDJdqahC9.mid,./metadata/0/4830087.json,Johannes Brahms,Johannes Brahms,Hungarian Dance in G. Minor No. 1 for Cello,NA,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,42,NA,NA
QmbGDZ94FehXeimC3oW3rxhdCW9ahAyfW17hXkH5RiXxnT,5646136,./data/1/22/QmbGDZ94FehXeimC3oW3rxhdCW9ahAyfW17hXkH5RiXxnT.json,./mxl/1/22/QmbGDZ94FehXeimC3oW3rxhdCW9ahAyfW17hXkH5RiXxnT.mxl,./mid/1/22/QmbGDZ94FehXeimC3oW3rxhdCW9ahAyfW17hXkH5RiXxnT.mid,./metadata/3/5646136.json,Wolfgang Amadeus Mozart,W.A. Mozart,Sonate in C KV 330-2 Andante,Sonate in C KV 330-2 Andante,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,NA,classical
Qmb7CTZQWfXWCG9AZPcNYPHLyY6a7SCGKrrKr7xCjduWs2,5770922,./data/1/6/Qmb7CTZQWfXWCG9AZPcNYPHLyY6a7SCGKrrKr7xCjduWs2.json,./mxl/1/6/Qmb7CTZQWfXWCG9AZPcNYPHLyY6a7SCGKrrKr7xCjduWs2.mxl,./mid/1/6/Qmb7CTZQWfXWCG9AZPcNYPHLyY6a7SCGKrrKr7xCjduWs2.mid,./metadata/0/5770922.json,Joseph Haydn,Crucem sanctam - Haydn M,Crucem sanctam - Johann Michael Haydn,Crucem sanctam,4,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,73-73-73-73,NA,classical
QmbGkTUZDmd4LJxmNckDTj5knX5EE8sVGupvzyM4LZJqPC,2175836,./data/1/22/QmbGkTUZDmd4LJxmNckDTj5knX5EE8sVGupvzyM4LZJqPC.json,./mxl/1/22/QmbGkTUZDmd4LJxmNckDTj5knX5EE8sVGupvzyM4LZJqPC.mxl,./mid/1/22/QmbGkTUZDmd4LJxmNckDTj5knX5EE8sVGupvzyM4LZJqPC.mid,./metadata/0/2175836.json,Johann Sebastian Bach,J. S. Bach,BWV 944: Fantasia and Fugue in A minor,Fantasia and Fugue in A minor BWV 944,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,6,NA,classical
Qmb7Q1qtEU2Zdp2A4tPkFjWEoi38K2oxATptdaMss9THWy,4575288,./data/1/6/Qmb7Q1qtEU2Zdp2A4tPkFjWEoi38K2oxATptdaMss9THWy.json,./mxl/1/6/Qmb7Q1qtEU2Zdp2A4tPkFjWEoi38K2oxATptdaMss9THWy.mxl,./mid/1/6/Qmb7Q1qtEU2Zdp2A4tPkFjWEoi38K2oxATptdaMss9THWy.mid,./metadata/9/4575288.json,Johann Sebastian Bach,Johann Sebastian Bach,Johann Sebastian Bach - Fughetta,Fughetta,2,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0-0,NA,classical
Qmb7EggWmNekBhX7yJPGsjjeHpF9GnToCPQfowYDzYznvA,4970883,./data/1/6/Qmb7EggWmNekBhX7yJPGsjjeHpF9GnToCPQfowYDzYznvA.json,./mxl/1/6/Qmb7EggWmNekBhX7yJPGsjjeHpF9GnToCPQfowYDzYznvA.mxl,./mid/1/6/Qmb7EggWmNekBhX7yJPGsjjeHpF9GnToCPQfowYDzYznvA.mid,./metadata/6/4970883.json,Henry Purcell,words T.D'Urfey(1653-1723)music H.Purcell(1659-1695),I was within a mile of Edenburgh town. JJo.014,I was within a mile of Edenburgh town. JJo.014,1,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0,NA,NA
QmbhuZrCmJuYWiLTWUCXwsz29HKcPc8Pb48hcVeGZGzwfx,5375698,./data/1/23/QmbhuZrCmJuYWiLTWUCXwsz29HKcPc8Pb48hcVeGZGzwfx.json,./mxl/1/23/QmbhuZrCmJuYWiLTWUCXwsz29HKcPc8Pb48hcVeGZGzwfx.mxl,./mid/1/23/QmbhuZrCmJuYWiLTWUCXwsz29HKcPc8Pb48hcVeGZGzwfx.mid,./metadata/2/5375698.json,Franz Schubert,Michael Schubert,Winterlandschaft - Winter Landscape,NA,2,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0-40,NA,NA
Qmbh3RyDbfLg7jbuzxLP7wJ99Fqk7k7cPNUopjnJVcg5nB,3983611,./data/1/23/Qmbh3RyDbfLg7jbuzxLP7wJ99Fqk7k7cPNUopjnJVcg5nB.json,./mxl/1/23/Qmbh3RyDbfLg7jbuzxLP7wJ99Fqk7k7cPNUopjnJVcg5nB.mxl,./mid/1/23/Qmbh3RyDbfLg7jbuzxLP7wJ99Fqk7k7cPNUopjnJVcg5nB.mid,./metadata/6/3983611.json,Franz Liszt,Franz Liszt,Première Valse oubliée,Valse Oubliee,1,True,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,liszt-fsharp-major-piano-waltz,classical
QmbhyVJ5MeDPk9FvtajWcFjDzwAJPLNbaGd3B2Dr6kEDXD,5341354,./data/1/23/QmbhyVJ5MeDPk9FvtajWcFjDzwAJPLNbaGd3B2Dr6kEDXD.json,./mxl/1/23/QmbhyVJ5MeDPk9FvtajWcFjDzwAJPLNbaGd3B2Dr6kEDXD.mxl,./mid/1/23/QmbhyVJ5MeDPk9FvtajWcFjDzwAJPLNbaGd3B2Dr6kEDXD.mid,./metadata/7/5341354.json,Ludwig van Beethoven,Ludwig Van Beethoven,Ode to Joy Vln Part A with Metronome,NA,2,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,40-48,NA,NA
QmbHzrXuDGNG3HyzLpeBNeZ9wAj4bTDGWsZ5xz56abM8D8,117279,./data/1/24/QmbHzrXuDGNG3HyzLpeBNeZ9wAj4bTDGWsZ5xz56abM8D8.json,./mxl/1/24/QmbHzrXuDGNG3HyzLpeBNeZ9wAj4bTDGWsZ5xz56abM8D8.mxl,./mid/1/24/QmbHzrXuDGNG3HyzLpeBNeZ9wAj4bTDGWsZ5xz56abM8D8.mid,./metadata/4/117279.json,Johann Sebastian Bach,Johann Sebastian Bach (1685 - 1750),Prelude I in C major BWV 846 - Well Tempered Clavier [First Book],Prelude and Fugue in C major BWV 846,1,True,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0,piano-baroque-johann-i-prelude-organ-mozart-fugue-bach-bien-klavier-fuga-well-toccata-praeludium-sebastian-harpischord-bwv-haendel-sebastien-orgue-orgel-tempered-clavier-jean-tempr-wohl-temperiert,classical
QmbHHoQcNqmAzfjttKofnjLLyQ8GMfWzEWqp2hxwjxL9t4,5502666,./data/1/24/QmbHHoQcNqmAzfjttKofnjLLyQ8GMfWzEWqp2hxwjxL9t4.json,./mxl/1/24/QmbHHoQcNqmAzfjttKofnjLLyQ8GMfWzEWqp2hxwjxL9t4.mxl,./mid/1/24/QmbHHoQcNqmAzfjttKofnjLLyQ8GMfWzEWqp2hxwjxL9t4.mid,./metadata/8/5502666.json,Henry Purcell,Henry Purcell,We merry minstrels,We merry minstrels,3,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,52-52-52,NA,classical
QmbHRB5noaahUYxb9bCVQAk7BUX51eyZ64Xkfxzq5LbHN6,5975220,./data/1/24/QmbHRB5noaahUYxb9bCVQAk7BUX51eyZ64Xkfxzq5LbHN6.json,./mxl/1/24/QmbHRB5noaahUYxb9bCVQAk7BUX51eyZ64Xkfxzq5LbHN6.mxl,./mid/1/24/QmbHRB5noaahUYxb9bCVQAk7BUX51eyZ64Xkfxzq5LbHN6.mid,./metadata/2/5975220.json,Johann Sebastian Bach,J.S.Bach,Sleepers Awake 3,Wachet auf ruft uns die Stimme BWV 140,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,24,NA,classical
QmbHjxLc992eW9r47ekJt6WQHr2oBUNvfcaP8FzckZiyxn,5866454,./data/1/24/QmbHjxLc992eW9r47ekJt6WQHr2oBUNvfcaP8FzckZiyxn.json,./mxl/1/24/QmbHjxLc992eW9r47ekJt6WQHr2oBUNvfcaP8FzckZiyxn.mxl,./mid/1/24/QmbHjxLc992eW9r47ekJt6WQHr2oBUNvfcaP8FzckZiyxn.mid,./metadata/4/5866454.json,Johann Sebastian Bach,J. S. Bach,ticaem_a2_VictorHugoAyresdeFreitas_minueto_v,NA,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,NA,NA
QmbHCxbhLU4rT8k58fX3cgKfRqRV8t4eVDmBxUjc5KhYk9,131301,./data/1/24/QmbHCxbhLU4rT8k58fX3cgKfRqRV8t4eVDmBxUjc5KhYk9.json,./mxl/1/24/QmbHCxbhLU4rT8k58fX3cgKfRqRV8t4eVDmBxUjc5KhYk9.mxl,./mid/1/24/QmbHCxbhLU4rT8k58fX3cgKfRqRV8t4eVDmBxUjc5KhYk9.mid,./metadata/3/131301.json,Johann Sebastian Bach,J. S. Bach,BWV 942 Little Prelude in A minor,NA,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,46,NA,NA
QmbHkkVSbo533JPq5pZv5YvdjwsybvPcmnMm4PGL21Z4bY,131250,./data/1/24/QmbHkkVSbo533JPq5pZv5YvdjwsybvPcmnMm4PGL21Z4bY.json,./mxl/1/24/QmbHkkVSbo533JPq5pZv5YvdjwsybvPcmnMm4PGL21Z4bY.mxl,./mid/1/24/QmbHkkVSbo533JPq5pZv5YvdjwsybvPcmnMm4PGL21Z4bY.mid,./metadata/6/131250.json,Johann Sebastian Bach,J. S. Bach,BWV 988 Goldberg Variations: Variation VIII,Goldberg-Variationen BWV 988,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,46,NA,classical
QmbHbbcQUW9ResMNtGQLpWWpBr1s8cnvGwpMWQ9NwqDk6z,5748809,./data/1/24/QmbHbbcQUW9ResMNtGQLpWWpBr1s8cnvGwpMWQ9NwqDk6z.json,./mxl/1/24/QmbHbbcQUW9ResMNtGQLpWWpBr1s8cnvGwpMWQ9NwqDk6z.mxl,./mid/1/24/QmbHbbcQUW9ResMNtGQLpWWpBr1s8cnvGwpMWQ9NwqDk6z.mid,./metadata/2/5748809.json,Joseph Haydn,In the beginning (Creation) - Haydn,Die Schöpfung (The Creation) - Joseph Haydn,Die Schöpfung (The Creation),6,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,42-73-73-73-73-73,NA,classical
QmbdDZ3a3ARvGfGjjmnyVQjxvHUCXxjVCPtwQGjYRai7AK,5892698,./data/1/15/QmbdDZ3a3ARvGfGjjmnyVQjxvHUCXxjVCPtwQGjYRai7AK.json,./mxl/1/15/QmbdDZ3a3ARvGfGjjmnyVQjxvHUCXxjVCPtwQGjYRai7AK.mxl,./mid/1/15/QmbdDZ3a3ARvGfGjjmnyVQjxvHUCXxjVCPtwQGjYRai7AK.mid,./metadata/2/5892698.json,Antonio Vivaldi,Antonio Vivaldi,Sonata No. 5,Sonata No. 5,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,60,NA,classical
Qmbdw8eizXb9tc5HvoQkKgBeNqDWPgvLWcZuKu8coKyXJP,5959617,./data/1/15/Qmbdw8eizXb9tc5HvoQkKgBeNqDWPgvLWcZuKu8coKyXJP.json,./mxl/1/15/Qmbdw8eizXb9tc5HvoQkKgBeNqDWPgvLWcZuKu8coKyXJP.mxl,./mid/1/15/Qmbdw8eizXb9tc5HvoQkKgBeNqDWPgvLWcZuKu8coKyXJP.mid,./metadata/9/5959617.json,Wolfgang Amadeus Mozart,Wolfwang Amadeus Mozart,Mozart Sonata No. 16,Piano Sonata No.16 in C major K.545,1,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,0,NA,classical
QmbyR9Gxk1jZ4mXd5dqdZhjUzYNq7HgA82EhEeG7YLeqao,4013426,./data/1/54/QmbyR9Gxk1jZ4mXd5dqdZhjUzYNq7HgA82EhEeG7YLeqao.json,./mxl/1/54/QmbyR9Gxk1jZ4mXd5dqdZhjUzYNq7HgA82EhEeG7YLeqao.mxl,./mid/1/54/QmbyR9Gxk1jZ4mXd5dqdZhjUzYNq7HgA82EhEeG7YLeqao.mid,./metadata/9/4013426.json,Johann Sebastian Bach,Johann Sebastian Bach (1685 ? 1750),Orchestal Suite no. 3 II. Aria Johann Sebastian Bach,Air 'on the G string' Orchestral Suite No. 3 in D major BWV 1068,4,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,40-40-41-42,aria-air-bach-orchestral-suite-overture-ouverture-ouvertren-sarabande,classical
QmbyrhsLd2ybnMU8KwRPAomcbxEAFQZjTkRwf1ucBL7msx,5931990,./data/1/54/QmbyrhsLd2ybnMU8KwRPAomcbxEAFQZjTkRwf1ucBL7msx.json,./mxl/1/54/QmbyrhsLd2ybnMU8KwRPAomcbxEAFQZjTkRwf1ucBL7msx.mxl,./mid/1/54/QmbyrhsLd2ybnMU8KwRPAomcbxEAFQZjTkRwf1ucBL7msx.mid,./metadata/8/5931990.json,Joseph Haydn,Joseph Haydn,Haydn quartet op76 no.5 - IV,String Quartet op 76 no.5,4,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,74-74-74-74,NA,classical
QmbkgyVksT7ZK3b5r6Q6GCSQsDWpfLX64jTHmBkwsrTk5t,4685916,./data/1/28/QmbkgyVksT7ZK3b5r6Q6GCSQsDWpfLX64jTHmBkwsrTk5t.json,./mxl/1/28/QmbkgyVksT7ZK3b5r6Q6GCSQsDWpfLX64jTHmBkwsrTk5t.mxl,./mid/1/28/QmbkgyVksT7ZK3b5r6Q6GCSQsDWpfLX64jTHmBkwsrTk5t.mid,./metadata/2/4685916.json,Johann Sebastian Bach,Johann Sebastian Bach,Johann Sebastian Bach - Praeambulum,Praeambulum,4,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0-0-0-0,NA,classical
Qmbd2cqJmg7Ci9EZ2F3qsYLKBmpPHcZ9GiVCRjB5C7fwXJ,1530751,./data/1/15/Qmbd2cqJmg7Ci9EZ2F3qsYLKBmpPHcZ9GiVCRjB5C7fwXJ.json,./mxl/1/15/Qmbd2cqJmg7Ci9EZ2F3qsYLKBmpPHcZ9GiVCRjB5C7fwXJ.mxl,./mid/1/15/Qmbd2cqJmg7Ci9EZ2F3qsYLKBmpPHcZ9GiVCRjB5C7fwXJ.mid,./metadata/6/1530751.json,Johann Sebastian Bach,Johann Sebastian bach,BWV 1061 Concerto for Two Harpsichords in C major - harpsichord sound,Concerto for 2 Harpsichords in C major BWV 1061,4,False,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,6-6-6-6,NA,classical
QmbiJqiNbfAyRYvyfPW9WpTCPCDQi4HYiwKWZN3Mis757C,4558027,./data/1/25/QmbiJqiNbfAyRYvyfPW9WpTCPCDQi4HYiwKWZN3Mis757C.json,./mxl/1/25/QmbiJqiNbfAyRYvyfPW9WpTCPCDQi4HYiwKWZN3Mis757C.mxl,./mid/1/25/QmbiJqiNbfAyRYvyfPW9WpTCPCDQi4HYiwKWZN3Mis757C.mid,./metadata/5/4558027.json,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart - Menuett & Trio,Menuett & Trio,2,False,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,0-0,NA,classical
